TL,Territory Level and Typology,REG_ID,Region,VAR,Variable,VINTAGE,Vintage,DWELLINGS,Dwellings,MEASURE,Measure,FREQ,Frequency,TIME,Time,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
2,Large regions,AU2,"Victoria, Melbourne (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,IXOB,Index publication base,Q,Quarterly,2020-Q2,Q2-2020,IDX,Index,0,Units,2015_100,2015=100,123.127,,
2,Large regions,AU2,"Victoria, Melbourne (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,IXOB,Index publication base,Q,Quarterly,2020-Q3,Q3-2020,IDX,Index,0,Units,2015_100,2015=100,122.799,,
2,Large regions,AU2,"Victoria, Melbourne (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,IXOB,Index publication base,Q,Quarterly,2020-Q4,Q4-2020,IDX,Index,0,Units,2015_100,2015=100,126.985,,
2,Large regions,AU2,"Victoria, Melbourne (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,IXOB,Index publication base,Q,Quarterly,2021-Q1,Q1-2021,IDX,Index,0,Units,2015_100,2015=100,133.47,,
2,Large regions,AU2,"Victoria, Melbourne (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,IXOB,Index publication base,Q,Quarterly,2021-Q2,Q2-2021,IDX,Index,0,Units,2015_100,2015=100,141.597,,
2,Large regions,AU2,"Victoria, Melbourne (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,IXOB,Index publication base,Q,Quarterly,2021-Q3,Q3-2021,IDX,Index,0,Units,2015_100,2015=100,146.686,,
2,Large regions,AU2,"Victoria, Melbourne (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,IXOB,Index publication base,Q,Quarterly,2021-Q4,Q4-2021,IDX,Index,0,Units,2015_100,2015=100,152.432,,
2,Large regions,AU3,"Queensland, Brisbane (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,IXOB,Index publication base,Q,Quarterly,2020-Q1,Q1-2020,IDX,Index,0,Units,2015_100,2015=100,108.853,,
2,Large regions,AU3,"Queensland, Brisbane (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,IXOB,Index publication base,Q,Quarterly,2020-Q2,Q2-2020,IDX,Index,0,Units,2015_100,2015=100,107.894,,
2,Large regions,AU3,"Queensland, Brisbane (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,IXOB,Index publication base,Q,Quarterly,2020-Q3,Q3-2020,IDX,Index,0,Units,2015_100,2015=100,109.551,,
2,Large regions,AU3,"Queensland, Brisbane (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,IXOB,Index publication base,Q,Quarterly,2020-Q4,Q4-2020,IDX,Index,0,Units,2015_100,2015=100,112.516,,
2,Large regions,AU3,"Queensland, Brisbane (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,IXOB,Index publication base,Q,Quarterly,2021-Q1,Q1-2021,IDX,Index,0,Units,2015_100,2015=100,117.052,,
2,Large regions,AU3,"Queensland, Brisbane (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,IXOB,Index publication base,Q,Quarterly,2021-Q2,Q2-2021,IDX,Index,0,Units,2015_100,2015=100,123.681,,
2,Large regions,AU3,"Queensland, Brisbane (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,IXOB,Index publication base,Q,Quarterly,2021-Q3,Q3-2021,IDX,Index,0,Units,2015_100,2015=100,131.182,,
2,Large regions,AU3,"Queensland, Brisbane (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,IXOB,Index publication base,Q,Quarterly,2021-Q4,Q4-2021,IDX,Index,0,Units,2015_100,2015=100,143.829,,
2,Large regions,AU4,"South Australia, Adelaïde (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,IXOB,Index publication base,Q,Quarterly,2020-Q1,Q1-2020,IDX,Index,0,Units,2015_100,2015=100,111.736,,
2,Large regions,AU4,"South Australia, Adelaïde (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,IXOB,Index publication base,Q,Quarterly,2020-Q2,Q2-2020,IDX,Index,0,Units,2015_100,2015=100,110.821,,
2,Large regions,AU4,"South Australia, Adelaïde (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,IXOB,Index publication base,Q,Quarterly,2020-Q3,Q3-2020,IDX,Index,0,Units,2015_100,2015=100,112.56,,
2,Large regions,AU4,"South Australia, Adelaïde (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,IXOB,Index publication base,Q,Quarterly,2020-Q4,Q4-2020,IDX,Index,0,Units,2015_100,2015=100,115.488,,
2,Large regions,AU4,"South Australia, Adelaïde (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,IXOB,Index publication base,Q,Quarterly,2021-Q1,Q1-2021,IDX,Index,0,Units,2015_100,2015=100,120.156,,
2,Large regions,AU4,"South Australia, Adelaïde (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,IXOB,Index publication base,Q,Quarterly,2021-Q2,Q2-2021,IDX,Index,0,Units,2015_100,2015=100,126.561,,
2,Large regions,AU4,"South Australia, Adelaïde (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,IXOB,Index publication base,Q,Quarterly,2021-Q3,Q3-2021,IDX,Index,0,Units,2015_100,2015=100,133.974,,
2,Large regions,AU4,"South Australia, Adelaïde (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,IXOB,Index publication base,Q,Quarterly,2021-Q4,Q4-2021,IDX,Index,0,Units,2015_100,2015=100,143.034,,
2,Large regions,AU5,"Western Australia, Perth (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,IXOB,Index publication base,Q,Quarterly,2020-Q1,Q1-2020,IDX,Index,0,Units,2015_100,2015=100,89.126,,
2,Large regions,AU5,"Western Australia, Perth (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,IXOB,Index publication base,Q,Quarterly,2020-Q2,Q2-2020,IDX,Index,0,Units,2015_100,2015=100,88.503,,
2,Large regions,AU5,"Western Australia, Perth (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,IXOB,Index publication base,Q,Quarterly,2020-Q3,Q3-2020,IDX,Index,0,Units,2015_100,2015=100,89.749,,
2,Large regions,AU5,"Western Australia, Perth (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,IXOB,Index publication base,Q,Quarterly,2020-Q4,Q4-2020,IDX,Index,0,Units,2015_100,2015=100,92.328,,
2,Large regions,AU5,"Western Australia, Perth (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,IXOB,Index publication base,Q,Quarterly,2021-Q1,Q1-2021,IDX,Index,0,Units,2015_100,2015=100,97.131,,
2,Large regions,AU5,"Western Australia, Perth (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,IXOB,Index publication base,Q,Quarterly,2021-Q2,Q2-2021,IDX,Index,0,Units,2015_100,2015=100,101.757,,
2,Large regions,AU5,"Western Australia, Perth (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,IXOB,Index publication base,Q,Quarterly,2021-Q3,Q3-2021,IDX,Index,0,Units,2015_100,2015=100,103.803,,
2,Large regions,AU5,"Western Australia, Perth (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,IXOB,Index publication base,Q,Quarterly,2021-Q4,Q4-2021,IDX,Index,0,Units,2015_100,2015=100,106.827,,
2,Large regions,AU6,"Tasmania, Hobart (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,IXOB,Index publication base,Q,Quarterly,2020-Q1,Q1-2020,IDX,Index,0,Units,2015_100,2015=100,146.776,,
2,Large regions,AU6,"Tasmania, Hobart (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,IXOB,Index publication base,Q,Quarterly,2020-Q2,Q2-2020,IDX,Index,0,Units,2015_100,2015=100,146.12,,
2,Large regions,AU6,"Tasmania, Hobart (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,IXOB,Index publication base,Q,Quarterly,2020-Q3,Q3-2020,IDX,Index,0,Units,2015_100,2015=100,147.902,,
2,Large regions,AU6,"Tasmania, Hobart (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,IXOB,Index publication base,Q,Quarterly,2020-Q4,Q4-2020,IDX,Index,0,Units,2015_100,2015=100,152.497,,
2,Large regions,AU6,"Tasmania, Hobart (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,IXOB,Index publication base,Q,Quarterly,2021-Q1,Q1-2021,IDX,Index,0,Units,2015_100,2015=100,161.782,,
2,Large regions,AU6,"Tasmania, Hobart (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,IXOB,Index publication base,Q,Quarterly,2021-Q2,Q2-2021,IDX,Index,0,Units,2015_100,2015=100,171.911,,
2,Large regions,AU6,"Tasmania, Hobart (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,IXOB,Index publication base,Q,Quarterly,2021-Q3,Q3-2021,IDX,Index,0,Units,2015_100,2015=100,185.979,,
2,Large regions,AU6,"Tasmania, Hobart (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,IXOB,Index publication base,Q,Quarterly,2021-Q4,Q4-2021,IDX,Index,0,Units,2015_100,2015=100,197.984,,
2,Large regions,AU7,"Northern Territory, Darwin (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,IXOB,Index publication base,Q,Quarterly,2020-Q1,Q1-2020,IDX,Index,0,Units,2015_100,2015=100,78.608,,
2,Large regions,AU7,"Northern Territory, Darwin (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,IXOB,Index publication base,Q,Quarterly,2020-Q2,Q2-2020,IDX,Index,0,Units,2015_100,2015=100,77.537,,
2,Large regions,AU7,"Northern Territory, Darwin (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,IXOB,Index publication base,Q,Quarterly,2020-Q3,Q3-2020,IDX,Index,0,Units,2015_100,2015=100,78.162,,
2,Large regions,AU7,"Northern Territory, Darwin (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,IXOB,Index publication base,Q,Quarterly,2020-Q4,Q4-2020,IDX,Index,0,Units,2015_100,2015=100,79.857,,
2,Large regions,AU7,"Northern Territory, Darwin (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,IXOB,Index publication base,Q,Quarterly,2021-Q1,Q1-2021,IDX,Index,0,Units,2015_100,2015=100,83.605,,
2,Large regions,AU7,"Northern Territory, Darwin (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,IXOB,Index publication base,Q,Quarterly,2021-Q2,Q2-2021,IDX,Index,0,Units,2015_100,2015=100,87.441,,
2,Large regions,AU7,"Northern Territory, Darwin (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,IXOB,Index publication base,Q,Quarterly,2021-Q3,Q3-2021,IDX,Index,0,Units,2015_100,2015=100,88.869,,
2,Large regions,AU7,"Northern Territory, Darwin (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,IXOB,Index publication base,Q,Quarterly,2021-Q4,Q4-2021,IDX,Index,0,Units,2015_100,2015=100,90.207,,
2,Large regions,AU8,"Australian Capital Territory, Canberra (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,IXOB,Index publication base,Q,Quarterly,2020-Q1,Q1-2020,IDX,Index,0,Units,2015_100,2015=100,119.311,,
2,Large regions,AU8,"Australian Capital Territory, Canberra (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,IXOB,Index publication base,Q,Quarterly,2020-Q2,Q2-2020,IDX,Index,0,Units,2015_100,2015=100,120.242,,
2,Large regions,AU8,"Australian Capital Territory, Canberra (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,IXOB,Index publication base,Q,Quarterly,2020-Q3,Q3-2020,IDX,Index,0,Units,2015_100,2015=100,121.266,,
2,Large regions,AU8,"Australian Capital Territory, Canberra (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,IXOB,Index publication base,Q,Quarterly,2020-Q4,Q4-2020,IDX,Index,0,Units,2015_100,2015=100,125.361,,
2,Large regions,AU8,"Australian Capital Territory, Canberra (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,IXOB,Index publication base,Q,Quarterly,2021-Q1,Q1-2021,IDX,Index,0,Units,2015_100,2015=100,132.341,,
2,Large regions,AU8,"Australian Capital Territory, Canberra (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,IXOB,Index publication base,Q,Quarterly,2021-Q2,Q2-2021,IDX,Index,0,Units,2015_100,2015=100,143.229,,
2,Large regions,AU8,"Australian Capital Territory, Canberra (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,IXOB,Index publication base,Q,Quarterly,2021-Q3,Q3-2021,IDX,Index,0,Units,2015_100,2015=100,151.792,,
2,Large regions,AU8,"Australian Capital Territory, Canberra (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,IXOB,Index publication base,Q,Quarterly,2021-Q4,Q4-2021,IDX,Index,0,Units,2015_100,2015=100,161.47,,
4,Cities,AUS01M,Sydney (agglomeration) - New South Wales,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,IXOB,Index publication base,Q,Quarterly,2020-Q1,Q1-2020,IDX,Index,0,Units,2015_100,2015=100,114.266,,
4,Cities,AUS01M,Sydney (agglomeration) - New South Wales,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,IXOB,Index publication base,Q,Quarterly,2020-Q2,Q2-2020,IDX,Index,0,Units,2015_100,2015=100,111.774,,
4,Cities,AUS01M,Sydney (agglomeration) - New South Wales,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,IXOB,Index publication base,Q,Quarterly,2020-Q3,Q3-2020,IDX,Index,0,Units,2015_100,2015=100,112.919,,
4,Cities,AUS01M,Sydney (agglomeration) - New South Wales,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,IXOB,Index publication base,Q,Quarterly,2020-Q4,Q4-2020,IDX,Index,0,Units,2015_100,2015=100,116.288,,
4,Cities,AUS01M,Sydney (agglomeration) - New South Wales,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,IXOB,Index publication base,Q,Quarterly,2021-Q1,Q1-2021,IDX,Index,0,Units,2015_100,2015=100,123.362,,
4,Cities,AUS01M,Sydney (agglomeration) - New South Wales,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,IXOB,Index publication base,Q,Quarterly,2021-Q2,Q2-2021,IDX,Index,0,Units,2015_100,2015=100,133.333,,
4,Cities,AUS01M,Sydney (agglomeration) - New South Wales,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,IXOB,Index publication base,Q,Quarterly,2021-Q3,Q3-2021,IDX,Index,0,Units,2015_100,2015=100,141.553,,
4,Cities,AUS01M,Sydney (agglomeration) - New South Wales,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,IXOB,Index publication base,Q,Quarterly,2021-Q4,Q4-2021,IDX,Index,0,Units,2015_100,2015=100,147.347,,
4,Cities,AUS02M,Melbourne (agglomeration) - Victoria,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,IXOB,Index publication base,Q,Quarterly,2020-Q1,Q1-2020,IDX,Index,0,Units,2015_100,2015=100,126,,
4,Cities,AUS02M,Melbourne (agglomeration) - Victoria,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,IXOB,Index publication base,Q,Quarterly,2020-Q2,Q2-2020,IDX,Index,0,Units,2015_100,2015=100,123.127,,
4,Cities,AUS02M,Melbourne (agglomeration) - Victoria,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,IXOB,Index publication base,Q,Quarterly,2020-Q3,Q3-2020,IDX,Index,0,Units,2015_100,2015=100,122.799,,
4,Cities,AUS02M,Melbourne (agglomeration) - Victoria,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,IXOB,Index publication base,Q,Quarterly,2020-Q4,Q4-2020,IDX,Index,0,Units,2015_100,2015=100,126.985,,
4,Cities,AUS02M,Melbourne (agglomeration) - Victoria,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,IXOB,Index publication base,Q,Quarterly,2021-Q1,Q1-2021,IDX,Index,0,Units,2015_100,2015=100,133.47,,
4,Cities,AUS02M,Melbourne (agglomeration) - Victoria,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,IXOB,Index publication base,Q,Quarterly,2021-Q2,Q2-2021,IDX,Index,0,Units,2015_100,2015=100,141.597,,
4,Cities,AUS02M,Melbourne (agglomeration) - Victoria,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,IXOB,Index publication base,Q,Quarterly,2021-Q3,Q3-2021,IDX,Index,0,Units,2015_100,2015=100,146.686,,
4,Cities,AUS02M,Melbourne (agglomeration) - Victoria,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,IXOB,Index publication base,Q,Quarterly,2021-Q4,Q4-2021,IDX,Index,0,Units,2015_100,2015=100,152.432,,
4,Cities,AUS03M,Brisbane (agglomeration) - Queensland,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,IXOB,Index publication base,Q,Quarterly,2020-Q1,Q1-2020,IDX,Index,0,Units,2015_100,2015=100,108.853,,
4,Cities,AUS03M,Brisbane (agglomeration) - Queensland,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,IXOB,Index publication base,Q,Quarterly,2020-Q2,Q2-2020,IDX,Index,0,Units,2015_100,2015=100,107.894,,
4,Cities,AUS03M,Brisbane (agglomeration) - Queensland,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,IXOB,Index publication base,Q,Quarterly,2020-Q3,Q3-2020,IDX,Index,0,Units,2015_100,2015=100,109.551,,
4,Cities,AUS03M,Brisbane (agglomeration) - Queensland,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,IXOB,Index publication base,Q,Quarterly,2020-Q4,Q4-2020,IDX,Index,0,Units,2015_100,2015=100,112.516,,
4,Cities,AUS03M,Brisbane (agglomeration) - Queensland,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,IXOB,Index publication base,Q,Quarterly,2021-Q1,Q1-2021,IDX,Index,0,Units,2015_100,2015=100,117.052,,
4,Cities,AUS03M,Brisbane (agglomeration) - Queensland,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,IXOB,Index publication base,Q,Quarterly,2021-Q2,Q2-2021,IDX,Index,0,Units,2015_100,2015=100,123.681,,
4,Cities,AUS03M,Brisbane (agglomeration) - Queensland,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,IXOB,Index publication base,Q,Quarterly,2021-Q3,Q3-2021,IDX,Index,0,Units,2015_100,2015=100,131.182,,
4,Cities,AUS03M,Brisbane (agglomeration) - Queensland,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,IXOB,Index publication base,Q,Quarterly,2021-Q4,Q4-2021,IDX,Index,0,Units,2015_100,2015=100,143.829,,
4,Cities,AUS04M,Perth (agglomeration) - Western Australia,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,IXOB,Index publication base,Q,Quarterly,2020-Q1,Q1-2020,IDX,Index,0,Units,2015_100,2015=100,89.126,,
4,Cities,AUS04M,Perth (agglomeration) - Western Australia,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,IXOB,Index publication base,Q,Quarterly,2020-Q2,Q2-2020,IDX,Index,0,Units,2015_100,2015=100,88.503,,
4,Cities,AUS04M,Perth (agglomeration) - Western Australia,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,IXOB,Index publication base,Q,Quarterly,2020-Q3,Q3-2020,IDX,Index,0,Units,2015_100,2015=100,89.749,,
4,Cities,AUS04M,Perth (agglomeration) - Western Australia,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,IXOB,Index publication base,Q,Quarterly,2020-Q4,Q4-2020,IDX,Index,0,Units,2015_100,2015=100,92.328,,
4,Cities,AUS04M,Perth (agglomeration) - Western Australia,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,IXOB,Index publication base,Q,Quarterly,2021-Q1,Q1-2021,IDX,Index,0,Units,2015_100,2015=100,97.131,,
4,Cities,AUS04M,Perth (agglomeration) - Western Australia,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,IXOB,Index publication base,Q,Quarterly,2021-Q2,Q2-2021,IDX,Index,0,Units,2015_100,2015=100,101.757,,
4,Cities,AUS04M,Perth (agglomeration) - Western Australia,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,IXOB,Index publication base,Q,Quarterly,2021-Q3,Q3-2021,IDX,Index,0,Units,2015_100,2015=100,103.803,,
4,Cities,AUS04M,Perth (agglomeration) - Western Australia,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,IXOB,Index publication base,Q,Quarterly,2021-Q4,Q4-2021,IDX,Index,0,Units,2015_100,2015=100,106.827,,
4,Cities,AUS05M,Adelaide (agglomeration) - South Australia,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,IXOB,Index publication base,Q,Quarterly,2020-Q1,Q1-2020,IDX,Index,0,Units,2015_100,2015=100,111.736,,
4,Cities,AUS05M,Adelaide (agglomeration) - South Australia,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,IXOB,Index publication base,Q,Quarterly,2020-Q2,Q2-2020,IDX,Index,0,Units,2015_100,2015=100,110.821,,
4,Cities,AUS05M,Adelaide (agglomeration) - South Australia,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,IXOB,Index publication base,Q,Quarterly,2020-Q3,Q3-2020,IDX,Index,0,Units,2015_100,2015=100,112.56,,
4,Cities,AUS05M,Adelaide (agglomeration) - South Australia,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,IXOB,Index publication base,Q,Quarterly,2020-Q4,Q4-2020,IDX,Index,0,Units,2015_100,2015=100,115.488,,
4,Cities,AUS05M,Adelaide (agglomeration) - South Australia,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,IXOB,Index publication base,Q,Quarterly,2021-Q1,Q1-2021,IDX,Index,0,Units,2015_100,2015=100,120.156,,
4,Cities,AUS05M,Adelaide (agglomeration) - South Australia,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_TOTAL,Total,IXOB,Index publication base,Q,Quarterly,2021-Q2,Q2-2021,IDX,Index,0,Units,2015_100,2015=100,126.561,,
